city_id,city_name,sensor_id,parameter,date_local,hour_local,utc_from,local_from,avg,median,min,max,p25,p75,sd,coverage_pct,observed_minutes
mumbai,Mumbai,12235923,no2,2026-03-29,13,2026-03-29T07:30:00Z,2026-03-29T13:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,50.0,2
mumbai,Mumbai,12708243,no2,2026-03-29,13,2026-03-29T07:30:00Z,2026-03-29T13:00:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0,,25.0,1
mumbai,Mumbai,12236408,no2,2026-03-29,14,2026-03-29T08:30:00Z,2026-03-29T14:00:00+05:30,37.9025,38.135000000000005,34.84,40.5,36.4525,39.585,2.507061693164595,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-29,14,2026-03-29T08:30:00Z,2026-03-29T14:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,50.0,2
mumbai,Mumbai,12236408,no2,2026-03-29,15,2026-03-29T09:30:00Z,2026-03-29T15:00:00+05:30,42.6125,43.715,38.41,44.61,42.3475,43.980000000000004,3.3634109670590817,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-29,15,2026-03-29T09:30:00Z,2026-03-29T15:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,50.0,2
mumbai,Mumbai,12708243,no2,2026-03-29,15,2026-03-29T09:30:00Z,2026-03-29T15:00:00+05:30,0.05,0.05,0.05,0.05,0.05,0.05,,25.0,1
mumbai,Mumbai,12236408,no2,2026-03-29,16,2026-03-29T10:30:00Z,2026-03-29T16:00:00+05:30,49.487500000000004,50.21,39.57,57.96,44.3625,55.335,8.31282292605827,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-29,16,2026-03-29T10:30:00Z,2026-03-29T16:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,,25.0,1
mumbai,Mumbai,12235923,no2,2026-03-29,17,2026-03-29T11:30:00Z,2026-03-29T17:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,100.0,4
mumbai,Mumbai,12236408,no2,2026-03-29,17,2026-03-29T11:30:00Z,2026-03-29T17:00:00+05:30,46.593333333333334,45.27,43.52,50.99,44.395,48.13,3.9068700174606947,75.0,3
mumbai,Mumbai,12236408,no2,2026-03-29,18,2026-03-29T12:30:00Z,2026-03-29T18:00:00+05:30,62.4475,61.245000000000005,57.6,69.7,59.025,64.6675,5.325381832945568,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-29,18,2026-03-29T12:30:00Z,2026-03-29T18:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,100.0,4
mumbai,Mumbai,12236408,no2,2026-03-29,19,2026-03-29T13:30:00Z,2026-03-29T19:00:00+05:30,63.5225,63.61,57.88,68.99,61.0675,66.065,4.694943201644362,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-29,19,2026-03-29T13:30:00Z,2026-03-29T19:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,100.0,4
mumbai,Mumbai,12236408,no2,2026-03-29,20,2026-03-29T14:30:00Z,2026-03-29T20:00:00+05:30,62.08,62.160000000000004,57.88,66.12,59.575,64.665,3.7476748347030666,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-29,20,2026-03-29T14:30:00Z,2026-03-29T20:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,75.0,3
mumbai,Mumbai,12708243,no2,2026-03-29,20,2026-03-29T14:30:00Z,2026-03-29T20:00:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0,,25.0,1
mumbai,Mumbai,12236408,no2,2026-03-29,21,2026-03-29T15:30:00Z,2026-03-29T21:00:00+05:30,57.885,56.72,55.79,62.31,55.8125,58.7925,3.0715956765173336,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-29,21,2026-03-29T15:30:00Z,2026-03-29T21:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,,50.0,2
mumbai,Mumbai,12236408,no2,2026-03-29,22,2026-03-29T16:30:00Z,2026-03-29T22:00:00+05:30,57.01,56.65,55.32,59.06,55.985,57.855000000000004,1.895811172031647,75.0,3
mumbai,Mumbai,12235923,no2,2026-03-29,22,2026-03-29T16:30:00Z,2026-03-29T22:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,50.0,2
mumbai,Mumbai,12708243,no2,2026-03-29,22,2026-03-29T16:30:00Z,2026-03-29T22:00:00+05:30,0.12,0.12,0.12,0.12,0.12,0.12,,25.0,1
